Date,Open,High,Low,Close,Volume,Return
2005-08-30,0.22125,0.229936,0.2208,0.229306,1034402011,0.03533501896333746
2005-08-31,0.229306,0.237336,0.228138,0.23457,986658621,0.022956224433726025
2005-09-01,0.233202,0.236588,0.232503,0.23457,607013275,0.0
2005-09-02,0.2339,0.23503,0.229936,0.230635,512242861,-0.016775376220317995
2005-09-06,0.231575,0.2339,0.228138,0.232743,459447622,0.009139983090164172
2005-09-07,0.232045,0.240769,0.231795,0.240091,641151631,0.03157130397047392
2005-09-08,0.238903,0.245843,0.238713,0.242819,704435791,0.011362358439091835
2005-09-09,0.245383,0.246512,0.241369,0.246043,495271860,0.013277379447242721
2005-09-12,0.246263,0.246932,0.242319,0.245183,606883282,-0.0034953239880833875
2005-09-13,0.244684,0.253772,0.244017,0.252673,931961397,0.030548610629611117
2005-09-14,0.250855,0.254,0.248309,0.249508,529469945,-0.012526071246235171
2005-09-15,0.252932,0.256786,0.251774,0.254,828421875,0.018003430751719396
2005-09-16,0.256336,0.257514,0.252033,0.254,566680208,0.0
2005-09-19,0.254,0.25473,0.249258,0.250605,466775973,-0.013366141732283343
2005-09-20,0.252673,0.258214,0.252033,0.25539,569506039,0.019093793020889427
2005-09-21,0.25425,0.259584,0.251075,0.253072,681964854,-0.009076314656016216
2005-09-22,0.252932,0.253772,0.241849,0.246512,805950366,-0.02592147689195179
2005-09-23,0.246512,0.252253,0.243787,0.249957,343064980,0.013974978905692215
2005-09-26,0.252033,0.253772,0.247361,0.252033,443418805,0.00830542853370786
2005-09-27,0.253072,0.25539,0.251075,0.252932,440691921,0.0035669932112063485
2005-09-28,0.253332,0.25516,0.250855,0.2545,385495503,0.006199294672085909
2005-09-29,0.25473,0.259803,0.252453,0.259803,559765403,0.02083693516699414
2005-09-30,0.259803,0.264335,0.259354,0.262029,499559119,0.00856803039225884
2005-10-03,0.264335,0.270986,0.262998,0.269207,596187953,0.027393914414053366
2005-10-04,0.270307,0.27465,0.265065,0.265734,560956799,-0.012900853246757826
2005-10-05,0.265934,0.265934,0.25516,0.256786,653328538,-0.03367277051487583
2005-10-06,0.256586,0.260383,0.248309,0.255859,747357567,-0.0036100098915050616
2005-10-07,0.256586,0.259114,0.250605,0.252673,601778784,-0.012452170922265915
2005-10-10,0.254,0.2545,0.246263,0.246263,500723985,-0.025368757247509532
2005-10-11,0.246932,0.249258,0.24029,0.243289,588860603,-0.012076519818243092
2005-10-12,0.242569,0.249957,0.242089,0.246043,717028097,0.011319870606562699
2005-10-13,0.244684,0.246043,0.23541,0.244944,555256023,-0.004466698910353117
2005-10-14,0.246512,0.249707,0.240769,0.244944,339331456,0.0
2005-10-17,0.245383,0.249707,0.244944,0.247161,265944730,0.009051048402900275
2005-10-18,0.248059,0.248559,0.241369,0.243069,326625701,-0.01655601005012919
2005-10-19,0.240091,0.241369,0.233202,0.240969,693428367,-0.008639522111005604
2005-10-20,0.241589,0.247841,0.24029,0.242819,391953187,0.0076773360888746645
2005-10-21,0.246932,0.247581,0.242319,0.244265,323234047,0.005955052940667782
2005-10-24,0.246043,0.250855,0.244017,0.250855,317304430,0.026978895871287323
2005-10-25,0.250605,0.253072,0.248059,0.252453,364917136,0.0063702138685695076
2005-10-26,0.252673,0.252932,0.245183,0.245613,452884631,-0.027094152178821385
2005-10-27,0.246043,0.246742,0.239592,0.24029,249729475,-0.02167230561900224
2005-10-28,0.240969,0.248309,0.23503,0.247841,506623046,0.03142452869449408
2005-10-31,0.249258,0.258214,0.248788,0.256336,472242610,0.03427600760164795
2005-11-01,0.255859,0.258454,0.251305,0.253332,436793952,-0.01171899382061048
2005-11-02,0.252453,0.268228,0.252253,0.268008,681812867,0.057931883852020416
2005-11-03,0.268957,0.271226,0.262748,0.264815,507087138,-0.01191382346795622
2005-11-04,0.265495,0.265495,0.257514,0.260233,621770758,-0.01730264524290559
2005-11-07,0.261581,0.262508,0.258214,0.259114,404339927,-0.004299992698850619
2005-11-08,0.260383,0.260383,0.253072,0.25425,587482559,-0.01877166035027067
2005-11-09,0.25564,0.26751,0.252033,0.265734,836794392,0.045168141592920596
2005-11-10,0.275119,0.28114,0.251075,0.255859,2729691536,-0.03716122137174782
2005-11-11,0.258454,0.263227,0.257036,0.260233,595255643,0.017095353300059735
2005-11-14,0.260233,0.26751,0.256336,0.265734,538032826,0.02113874873670918
2005-11-15,0.265734,0.269857,0.265495,0.266164,541062611,0.0016181595128963444
2005-11-16,0.266413,0.268008,0.260233,0.265295,495904082,-0.003264904344689734
2005-11-17,0.26731,0.277415,0.264335,0.277196,766046679,0.044859496032718216
2005-11-18,0.278595,0.280442,0.271226,0.276496,507545511,-0.0025252889652086496
2005-11-21,0.275817,0.28204,0.275119,0.28161,492923681,0.018495746773913524
2005-11-22,0.28251,0.291733,0.280692,0.288908,797542336,0.02591527289513862
2005-11-23,0.289358,0.292373,0.286661,0.288208,449111188,-0.0024229166378223477
2005-11-25,0.290337,0.291503,0.287509,0.291034,127214173,0.009805418308999059
2005-11-28,0.291254,0.294172,0.284397,0.289608,462110851,-0.004899771160758015
2005-11-29,0.272154,0.280212,0.269857,0.271226,1137245987,-0.06347200353581373
2005-11-30,0.270087,0.277675,0.269207,0.276277,626924468,0.01862284589235541
2005-12-01,0.279014,0.280911,0.275597,0.279512,612777315,0.01170926280508322
2005-12-02,0.280692,0.28161,0.275817,0.279712,364557270,0.0007155327857124583
2005-12-05,0.279712,0.280212,0.273473,0.27442,422569444,-0.01891946001601652
2005-12-06,0.275119,0.279273,0.27442,0.275597,404816487,0.004289045987901696
2005-12-07,0.276746,0.278375,0.271226,0.276017,378187653,0.0015239643392346292
2005-12-08,0.275817,0.278175,0.270756,0.273702,409274210,-0.008387164558704807
2005-12-09,0.275119,0.278175,0.270756,0.277675,286551570,0.014515787243059908
2005-12-12,0.279014,0.28251,0.278175,0.28179,306533879,0.014819483208787121
2005-12-13,0.28251,0.287978,0.280212,0.285534,483477663,0.013286489939316581
2005-12-14,0.283458,0.284857,0.279512,0.28277,313457908,-0.009680108148241495
2005-12-15,0.28277,0.284857,0.276277,0.279273,362676156,-0.012366941330409942
2005-12-16,0.28114,0.283009,0.277415,0.28161,1146419148,0.008368155890472906
2005-12-19,0.28277,0.284397,0.276277,0.276976,317511529,-0.01645538155605275
2005-12-20,0.276277,0.280911,0.273023,0.276746,330356982,-0.0008303968574895348
2005-12-21,0.276277,0.280442,0.273702,0.276277,303173491,-0.001694694774269534
2005-12-22,0.276017,0.285076,0.276017,0.284857,347102337,0.031055788212554836
2005-12-23,0.285534,0.28731,0.283698,0.286841,233917771,0.006964898176979872
2005-12-27,0.286841,0.291933,0.285764,0.288678,401205435,0.006404244860392927
2005-12-28,0.288678,0.292373,0.286841,0.291503,288319354,0.009785989926492489
2005-12-29,0.290337,0.292133,0.283698,0.284857,338525455,-0.02279907925475888
2005-12-30,0.283009,0.283458,0.278375,0.279512,250353234,-0.018763800784253326
2006-01-03,0.280692,0.294172,0.280212,0.292133,515523751,0.04515369644237088
2006-01-04,0.294172,0.300761,0.291254,0.300321,556141843,0.028028329562220122
2006-01-05,0.299872,0.307632,0.299872,0.306983,704485716,0.022182930930571
2006-01-06,0.309548,0.313162,0.298543,0.312063,679729002,0.016548147617294617
2006-01-09,0.312513,0.322559,0.311364,0.320783,611140376,0.02794307559691478
2006-01-10,0.317756,0.321003,0.315287,0.321003,370351264,0.000685821879588433
2006-01-11,0.321222,0.33434,0.320783,0.332515,682773819,0.03586259318448737
2006-01-12,0.332515,0.337537,0.325334,0.32785,539339974,-0.014029442280799498
2006-01-13,0.327121,0.329669,0.320354,0.324884,459370087,-0.009046820192160965
2006-01-17,0.319604,0.324884,0.316157,0.324634,340655539,-0.0007695054234743148
2006-01-18,0.316157,0.327371,0.311814,0.326203,501507022,0.004833135161443458
2006-01-19,0.330168,0.348989,0.330168,0.344327,996718272,0.05556049453867673
2006-01-20,0.343648,0.348989,0.334779,0.334779,503464780,-0.027729454849605206
2006-01-23,0.337157,0.339553,0.332965,0.336937,365156102,0.0064460435093001145
2006-01-24,0.337157,0.345465,0.336677,0.338433,423664085,0.004439999168984077
2006-01-25,0.339953,0.34227,0.331346,0.335508,436393235,-0.008642774197551661
2006-01-26,0.340373,0.347141,0.338234,0.346892,489396775,0.033930636527296
2006-01-27,0.351515,0.357446,0.348539,0.353632,419828689,0.019429678401346795
2006-01-30,0.355331,0.355331,0.34784,0.349439,344314362,-0.011856958646276339
2006-01-31,0.34784,0.349658,0.340873,0.343648,416091029,-0.0165722772787239
2006-02-01,0.337537,0.345265,0.336177,0.343868,491594620,0.000640189961821358
2006-02-02,0.346892,0.347141,0.332965,0.333412,516321550,-0.03040701664592238
2006-02-03,0.331346,0.340373,0.330168,0.336437,549818770,0.009072858805321937
2006-02-06,0.336177,0.346163,0.33408,0.345963,396313245,0.028314364947969572
2006-02-07,0.346163,0.346663,0.333412,0.333661,434996864,-0.03555871581643133
2006-02-08,0.335258,0.343198,0.334579,0.343198,428592850,0.028582903006344917
2006-02-09,0.345045,0.349658,0.335258,0.337537,476548707,-0.01649485136859785
2006-02-10,0.338004,0.340203,0.327591,0.335508,452489162,-0.0060111928470064635
2006-02-13,0.33408,0.339103,0.332286,0.336677,306117639,0.0034842686314484617
2006-02-14,0.336677,0.338433,0.332965,0.337377,373290344,0.002079144105477937
2006-02-15,0.337537,0.344567,0.335707,0.343648,537506521,0.018587514857266507
2006-02-16,0.350357,0.361569,0.34784,0.360622,1368814347,0.049393565508892845
2006-02-17,0.386922,0.387642,0.360622,0.362767,2569515100,0.005948056413640934
2006-02-21,0.361569,0.362767,0.351984,0.355081,745023068,-0.02118715318648068
2006-02-22,0.349888,0.357207,0.341571,0.354452,1024664109,-0.0017714268012086754
2006-02-23,0.353183,0.35581,0.348089,0.348989,414558715,-0.015412524121742877
2006-02-24,0.348539,0.354652,0.347141,0.348989,454034826,0.0
2006-02-27,0.351515,0.365265,0.348089,0.363217,726703066,0.040769193298356265
2006-02-28,0.361122,0.364567,0.356747,0.360142,614195178,-0.008466013429988095
2006-03-01,0.360142,0.376018,0.359322,0.37399,767542638,0.03845149968623485
2006-03-02,0.373521,0.379785,0.369639,0.37447,594446307,0.0012834567769193228
2006-03-03,0.371694,0.382168,0.370297,0.375818,649642344,0.003599754319437931
2006-03-06,0.383328,0.385622,0.373121,0.374889,576835382,-0.002471941205583583
2006-03-07,0.376748,0.377917,0.361122,0.368491,660849105,-0.017066384983288274
2006-03-08,0.368741,0.370527,0.353632,0.366614,730931077,-0.0050937472014241925
2006-03-09,0.371475,0.377447,0.368491,0.368741,585141671,0.0058017424320948585
2006-03-10,0.368013,0.372872,0.358903,0.362297,568289847,-0.017475680762377932
2006-03-13,0.365715,0.368271,0.363217,0.366614,405757069,0.011915638274675233
2006-03-14,0.367084,0.378386,0.365465,0.376748,684415736,0.02764215223641231
2006-03-15,0.376748,0.383328,0.376018,0.382628,556742398,0.015607249408092327
2006-03-16,0.383548,0.383797,0.368491,0.369869,619445943,-0.033345703921302206
2006-03-17,0.368271,0.37377,0.362537,0.372872,674362063,0.008119090813233809
2006-03-20,0.376018,0.376018,0.369639,0.369869,320313174,-0.00805370207470657
2006-03-21,0.378167,0.395049,0.378167,0.388122,1338966746,0.04934990496635305
2006-03-22,0.378167,0.380184,0.368491,0.376967,1263167595,-0.02874096289311101
2006-03-23,0.379066,0.385622,0.37399,0.384047,721810765,0.01878148485145914
2006-03-24,0.385393,0.397726,0.384247,0.397127,750049689,0.03405833140214609
2006-03-27,0.397346,0.408112,0.395948,0.407693,707924481,0.02660609830104743
2006-03-28,0.405834,0.419404,0.405164,0.414093,856346350,0.015698086550419044
2006-03-29,0.414991,0.437018,0.412225,0.43633,1052549306,0.053700497231298217
2006-03-30,0.434932,0.441552,0.428739,0.439344,1136218035,0.0069076157953842365
2006-03-31,0.439752,0.445075,0.434932,0.437728,906918777,-0.0036782111511708404
2006-04-03,0.440852,0.448712,0.434482,0.44251,1054832979,0.010924592440967995
2006-04-04,0.443947,0.463827,0.442749,0.463127,1309108870,0.04659103749067817
2006-04-05,0.46176,0.469269,0.452654,0.467073,1213533546,0.008520341072751014
2006-04-06,0.466125,0.471387,0.459263,0.467892,860435374,0.0017534732258126517
2006-04-07,0.465177,0.469969,0.457467,0.466575,743303124,-0.0028147521222845473
2006-04-10,0.466125,0.468352,0.455202,0.458566,691476098,-0.017165514654664427
2006-04-11,0.458566,0.460163,0.444625,0.447302,765479603,-0.024563530658618382
2006-04-12,0.451255,0.467892,0.447772,0.465426,651995331,0.04051848639174427
2006-04-13,0.460583,0.460583,0.450587,0.452424,805077535,-0.027935697618955535
2006-04-17,0.450587,0.464977,0.450088,0.453784,483982936,0.0030060297420120285
2006-04-18,0.444875,0.445744,0.430837,0.442978,1270458260,-0.02381309169120116
2006-04-19,0.441781,0.450587,0.434002,0.445744,564171930,0.0062441024159212155
2006-04-20,0.441332,0.453104,0.434482,0.445075,602593439,-0.0015008614810294585
2006-04-21,0.448242,0.448242,0.423897,0.428979,839591711,-0.03616469134415545
2006-04-24,0.431776,0.446424,0.424127,0.44225,736940452,0.030936246296438652
2006-04-25,0.438645,0.442978,0.429459,0.441781,783530204,-0.0010604861503674679
2006-04-26,0.445075,0.450327,0.434002,0.438894,360391842,-0.006534912094454004
2006-04-27,0.43563,0.450088,0.427612,0.445974,504797416,0.016131457709606334
2006-04-28,0.445544,0.452424,0.44225,0.446643,310002348,0.001500087449044285
2006-05-01,0.451027,0.480952,0.449629,0.472315,983930094,0.05747767232442902
2006-05-02,0.475959,0.481441,0.463577,0.471617,588086359,-0.0014778272974603768
2006-05-03,0.468352,0.479852,0.465875,0.47481,412122194,0.0067703242249537166
2006-05-04,0.464757,0.476939,0.462877,0.471617,557306228,-0.00672479518123037
2006-05-05,0.477629,0.479852,0.467473,0.478078,367797198,0.013699675796249977
2006-05-08,0.476689,0.487182,0.471617,0.475959,549009033,-0.004432331125883149
2006-05-09,0.473842,0.477879,0.460801,0.461531,612275137,-0.03031353540956261
2006-05-10,0.457048,0.461301,0.446643,0.451255,821256366,-0.022265026617930284
2006-05-11,0.454983,0.460163,0.431776,0.435132,1298642222,-0.03572924399729638
2006-05-12,0.425287,0.426913,0.393413,0.4024,1709832247,-0.07522315067611673
2006-05-15,0.401021,0.411757,0.398226,0.408361,603152502,0.014813618290258512
2006-05-16,0.410388,0.410607,0.395049,0.397526,542310831,-0.026532896138465656
2006-05-17,0.395948,0.398445,0.37447,0.381451,901291380,-0.04043760659680118
2006-05-18,0.384497,0.388122,0.363917,0.364337,748649752,-0.044865526633827035
2006-05-19,0.364337,0.380583,0.363917,0.371923,1017102901,0.020821382401458033
2006-05-22,0.370757,0.370757,0.356747,0.366864,798015281,-0.013602277890853665
2006-05-23,0.37467,0.383068,0.361341,0.362997,580420535,-0.010540690828208854
2006-05-24,0.365715,0.378616,0.357925,0.367554,631809709,0.01255382275886574
2006-05-25,0.372653,0.379944,0.363667,0.365715,461946366,-0.005003346447052581
2006-05-26,0.366864,0.36944,0.362537,0.366364,321267666,0.0017746059089729371
2006-05-30,0.367084,0.367084,0.351057,0.351057,482783789,-0.04178085183042002
2006-05-31,0.355551,0.359322,0.349219,0.351287,652431050,0.0006551642610743702
2006-06-01,0.353832,0.369639,0.349658,0.369639,585604851,0.052242183741499026
2006-06-02,0.376018,0.377447,0.360622,0.364337,734589549,-0.01434372455287447
2006-06-05,0.362297,0.368971,0.34784,0.348989,633621319,-0.042125834049245636
2006-06-06,0.351515,0.353832,0.330168,0.339553,898605558,-0.02703810148743946
2006-06-07,0.343648,0.343868,0.330887,0.333661,616473403,-0.01735222483677068
2006-06-08,0.329669,0.33408,0.31434,0.327371,796465781,-0.018851469005967014
2006-06-09,0.331816,0.337377,0.323468,0.326203,472990485,-0.0035678175525627465
2006-06-12,0.319854,0.324884,0.306514,0.308352,505049201,-0.05472359236426394
2006-06-13,0.308352,0.31434,0.300521,0.303487,579873029,-0.015777423204649255
2006-06-14,0.305314,0.313412,0.302189,0.312513,523854095,0.029740977373001076
2006-06-15,0.323936,0.340873,0.321222,0.339733,912984326,0.08710037662433257
2006-06-16,0.337757,0.338433,0.32785,0.331087,548797247,-0.025449397026488407
2006-06-19,0.336437,0.336437,0.320354,0.321222,423053014,-0.029795793854787478
2006-06-20,0.314111,0.323238,0.311124,0.316157,583406154,-0.01576791128876598
2006-06-21,0.315727,0.324634,0.314788,0.319604,481045108,0.010902810945194963
2006-06-22,0.323468,0.323936,0.308132,0.310227,581443630,-0.029339432547777933
2006-06-23,0.309548,0.316807,0.306733,0.310447,365392534,0.0007091581325933127
2006-06-26,0.309748,0.313412,0.306014,0.307433,307189386,-0.0097085814970026
2006-06-27,0.307882,0.309748,0.293733,0.297825,659372715,-0.03125233790777182
2006-06-28,0.300121,0.319154,0.292373,0.31434,908684428,0.055452027197179454
2006-06-29,0.304884,0.328469,0.304655,0.328469,749770723,0.04494814532035374
2006-06-30,0.329449,0.336937,0.323008,0.325334,508362589,-0.009544279673272094
2006-07-03,0.332965,0.333212,0.32785,0.330168,190486927,0.014858576109475274
2006-07-05,0.32785,0.32785,0.315287,0.315287,501252793,-0.045070994160548716
2006-07-06,0.315287,0.318425,0.302389,0.305554,513163704,-0.03087028643743639
2006-07-07,0.307632,0.308352,0.292803,0.296029,590140050,-0.03117288597105583
2006-07-10,0.296499,0.298962,0.280692,0.283258,490582642,-0.0431410436139702
2006-07-11,0.28229,0.293733,0.278175,0.292803,654791538,0.03369719478355404
2006-07-12,0.290806,0.29507,0.278375,0.278595,502659820,-0.048524092990850476
2006-07-13,0.274899,0.28137,0.270087,0.271456,589331955,-0.02562501121699956
2006-07-14,0.27442,0.278175,0.262508,0.270087,623700374,-0.005043174584462906
2006-07-17,0.268228,0.275348,0.26751,0.272154,548205846,0.007653089560030635
2006-07-18,0.28137,0.290077,0.271456,0.287061,1068086330,0.05477413523225816
2006-07-19,0.284857,0.303287,0.283698,0.299642,1150931292,0.043826921804076546
2006-07-20,0.304217,0.310227,0.293253,0.293733,551287058,-0.019720199437995967
2006-07-21,0.283698,0.285076,0.269427,0.271684,691108741,-0.07506476970582143
2006-07-24,0.280212,0.305784,0.280212,0.298962,1071645434,0.10040340984378915
2006-07-25,0.302389,0.312713,0.298294,0.309548,625793383,0.0354091824379017
2006-07-26,0.307882,0.313162,0.300321,0.309548,540012486,0.0
2006-07-27,0.313412,0.326203,0.308352,0.313891,757084553,0.014030134260276217
2006-07-28,0.322788,0.347141,0.320354,0.346423,888590803,0.10364107285650115
2006-07-31,0.343868,0.346423,0.337537,0.338433,648430028,-0.023064288456597803
2006-08-01,0.33434,0.335008,0.318685,0.324884,653132626,-0.04003451200089825
2006-08-02,0.332745,0.351515,0.331346,0.349658,825152843,0.07625490944460189
2006-08-03,0.348339,0.381201,0.343648,0.371694,971047916,0.06302158108780587
2006-08-04,0.381699,0.382168,0.357207,0.366614,892169907,-0.013667156316755302
2006-08-07,0.359722,0.367084,0.355331,0.362537,474974151,-0.01112068824431145
2006-08-08,0.365265,0.379944,0.364337,0.372173,674677914,0.02657935603814221
2006-08-09,0.379545,0.38974,0.36919,0.371923,637329425,-0.0006717306198997797
2006-08-10,0.367304,0.371475,0.361569,0.36944,1155476796,-0.0066761130664143575
2006-08-11,0.34227,0.367084,0.341072,0.357676,1748132335,-0.03184278908618454
2006-08-14,0.362297,0.365715,0.353832,0.35581,882552114,-0.005217012044420044
2006-08-15,0.364337,0.392015,0.361569,0.389959,983698469,0.09597538011860252
2006-08-16,0.393183,0.419884,0.382168,0.418007,1122169379,0.0719255101177303
2006-08-17,0.412925,0.423658,0.407433,0.411507,887668548,-0.015549978828105715
2006-08-18,0.412485,0.420301,0.397526,0.418236,726039857,0.016352091215945164
2006-08-21,0.411986,0.412705,0.40194,0.40282,545404281,-0.036859572107613814
2006-08-22,0.401501,0.413385,0.401271,0.40214,516491633,-0.0016880989027358018
2006-08-23,0.40194,0.409288,0.392953,0.40194,528680448,-0.000497339235092209
2006-08-24,0.40194,0.408112,0.396428,0.406094,284368637,0.01033487585211712
2006-08-25,0.40282,0.411986,0.398945,0.404695,259845881,-0.0034450151935265794
2006-08-28,0.411087,0.430608,0.410607,0.418704,833135349,0.03461619244122116
2006-08-29,0.422479,0.439582,0.419634,0.437728,793736524,0.045435438878061785
2006-08-30,0.439952,0.451255,0.439124,0.446643,743213982,0.02036652898603708
2006-08-31,0.445544,0.447522,0.435372,0.445075,557478845,-0.0035106337723864733
2006-09-01,0.438197,0.441781,0.424577,0.426246,660284384,-0.04230522945570969
2006-09-05,0.429239,0.437248,0.42135,0.43563,599000424,0.0220154558635155
2006-09-06,0.428081,0.42851,0.412705,0.413843,537810755,-0.0500126253931088
2006-09-07,0.407013,0.431337,0.40262,0.422029,809961393,0.019780448140961582
2006-09-08,0.42851,0.430608,0.414093,0.423398,488451936,0.0032438529105820457
2006-09-11,0.412705,0.434932,0.409288,0.429908,651955491,0.015375604041587332
2006-09-12,0.427363,0.444207,0.426913,0.441332,543454215,0.02657312727374217
2006-09-13,0.441781,0.450587,0.440852,0.444875,519240290,0.00802796987302079
2006-09-14,0.44225,0.451027,0.437248,0.443228,467566552,-0.0037021635290812593
2006-09-15,0.448492,0.454024,0.44251,0.451985,708482412,0.019757325800716652
2006-09-18,0.454754,0.469749,0.451735,0.46882,865498489,0.037246811287985127
2006-09-19,0.466125,0.469049,0.452884,0.456798,772035814,-0.025643103963141622
2006-09-20,0.462398,0.473842,0.46176,0.473443,557786444,0.036438425737415736
2006-09-21,0.473443,0.477629,0.465177,0.469519,587823217,-0.00828822054608469
2006-09-22,0.467693,0.471147,0.450587,0.455681,712363185,-0.029472715694146556
2006-09-25,0.463577,0.473842,0.450088,0.472115,746343105,0.036064703158569245
2006-09-26,0.470418,0.472744,0.456119,0.461979,562762369,-0.021469345392542194
2006-09-27,0.461301,0.47528,0.456379,0.460583,630325056,-0.0030217823753893036
2006-09-28,0.443707,0.453784,0.440632,0.451985,705766795,-0.018667645136707156
2006-09-29,0.454274,0.458566,0.449889,0.452424,407680034,0.0009712711705034405
2006-10-02,0.450587,0.453104,0.437248,0.440852,705947384,-0.02557777659894256
2006-10-03,0.433202,0.43585,0.422948,0.432732,989637139,-0.018418879805467636
2006-10-04,0.432254,0.47528,0.432035,0.47506,1592166333,0.0978157381473983
2006-10-05,0.47481,0.478078,0.460403,0.461531,722230921,-0.028478507977939493
2006-10-06,0.462398,0.477629,0.461061,0.472744,647181166,0.02429522610615531
2006-10-09,0.471147,0.509478,0.470188,0.503268,1016540743,0.06456771529622807
2006-10-10,0.500504,0.502541,0.486054,0.491726,681093876,-0.02293410270472207
2006-10-11,0.488611,0.503268,0.481661,0.494522,524980043,0.005686093474821297
2006-10-12,0.496849,0.506733,0.489279,0.49642,452177167,0.0038380496722085766
2006-10-13,0.495251,0.519085,0.486762,0.51615,636936319,0.039744571129285644
2006-10-16,0.517545,0.526206,0.506004,0.515272,522249905,-0.001701055894604342
2006-10-17,0.506733,0.510427,0.490648,0.495501,574279273,-0.038370025928053386
2006-10-18,0.50301,0.508301,0.478937,0.48239,896804253,-0.02646008787066023
2006-10-19,0.480732,0.495251,0.476689,0.491506,515889887,0.018897572503576043
2006-10-20,0.493174,0.495741,0.478737,0.485814,391959727,-0.011580733500709983
2006-10-23,0.484937,0.49662,0.481441,0.482639,305529482,-0.006535423021979736
2006-10-24,0.482141,0.502291,0.482141,0.496849,566211349,0.02944229538019094
2006-10-25,0.502091,0.508999,0.493174,0.501442,424022499,0.009244257309565018
2006-10-26,0.502541,0.518865,0.502541,0.517319,399575987,0.03166268481698764
2006-10-27,0.517089,0.528752,0.48905,0.495021,618021430,-0.04310299834338194
2006-10-30,0.49642,0.509727,0.492925,0.500942,522909478,0.011961108720640157
2006-10-31,0.510197,0.533133,0.509259,0.533133,1086033416,0.06426093240335207
2006-11-01,0.527353,0.530817,0.484487,0.491726,1282749627,-0.07766729877910383
2006-11-02,0.492925,0.504867,0.481661,0.488611,940918565,-0.00633482874609026
2006-11-03,0.491726,0.498885,0.486054,0.498206,597481150,0.0196372983825579
2006-11-06,0.499824,0.520213,0.493404,0.513445,806406956,0.030587748842848317
2006-11-07,0.51615,0.526674,0.514324,0.521112,603172952,0.014932465989541122
2006-11-08,0.517089,0.535382,0.51637,0.528951,706583342,0.015042831483442987
2006-11-09,0.539796,0.553254,0.534932,0.539537,1303731386,0.02001319592930173
2006-11-10,0.534932,0.537478,0.513225,0.526455,1436218458,-0.02424671523917732
2006-11-13,0.527573,0.551867,0.527353,0.550239,929298729,0.04517765051143985
2006-11-14,0.548212,0.556867,0.536579,0.55573,685218923,0.009979299904223193
2006-11-15,0.553764,0.561713,0.543588,0.546642,536118683,-0.016353265074766532
2006-11-16,0.549121,0.55548,0.544008,0.553764,489192991,0.013028636657995696
2006-11-17,0.54979,0.556647,0.546392,0.555063,394285583,0.0023457646217521777
2006-11-20,0.548212,0.56333,0.544008,0.560344,661486305,0.009514235321035569
2006-11-21,0.561713,0.562862,0.547772,0.551637,422358579,-0.015538669103264957
2006-11-22,0.553764,0.561713,0.550738,0.561013,261965880,0.0169966844138445
2006-11-24,0.557787,0.566503,0.553254,0.565205,157427740,0.0074721976139588975
2006-11-27,0.561962,0.569299,0.535882,0.539796,637678475,-0.04495537017542295
2006-11-28,0.537248,0.554563,0.52945,0.54979,524397485,0.01851440173695229
2006-11-29,0.554163,0.564736,0.552835,0.557787,632184287,0.01454555375688904
2006-11-30,0.557787,0.569998,0.551188,0.565435,636233141,0.01371132708363576
2006-12-01,0.559196,0.559884,0.538368,0.54309,855225910,-0.039518247013361485
2006-12-04,0.551188,0.572297,0.548212,0.565205,677819706,0.04072069086155139
2006-12-05,0.557787,0.562612,0.553254,0.559446,723272283,-0.010189223379127865
2006-12-06,0.559196,0.561243,0.550938,0.558747,521043076,-0.0012494503490954045
2006-12-07,0.558747,0.561713,0.540464,0.545175,530880226,-0.024290063302353393
2006-12-08,0.542691,0.550938,0.533582,0.543329,615871697,-0.0033860686935387463
2006-12-11,0.543588,0.559196,0.542211,0.552835,561895507,0.017495845058886905
2006-12-12,0.548672,0.550488,0.539796,0.547112,626867023,-0.010352094205323348
2006-12-13,0.553064,0.557787,0.551408,0.553504,535496356,0.011683165421339625
2006-12-14,0.557787,0.570228,0.557347,0.56333,780028305,0.017752355899867123
2006-12-15,0.564736,0.573226,0.56333,0.573226,813152850,0.017566967851880833
2006-12-18,0.573944,0.58999,0.573445,0.583032,750535563,0.017106690903762267
2006-12-19,0.57614,0.594542,0.574841,0.591526,594766364,0.014568668615101643
2006-12-20,0.58856,0.595442,0.584428,0.584908,334765351,-0.011188012023140126
2006-12-21,0.588112,0.58973,0.573226,0.579884,401105977,-0.008589384997298777
2006-12-22,0.578915,0.580812,0.56333,0.566075,400338744,-0.023813383366328322
2006-12-26,0.56905,0.574163,0.56358,0.565875,248813830,-0.00035331007375338785
2006-12-27,0.56835,0.575321,0.56835,0.573445,288810236,0.013377512701568284
2006-12-28,0.573944,0.574622,0.566503,0.569299,233106993,-0.007229987182728936
2006-12-29,0.569299,0.581232,0.565205,0.565655,420945393,-0.0064008543840757826
2007-01-03,0.566503,0.573445,0.531736,0.551408,1258758224,-0.02518673042755748
2007-01-04,0.550239,0.551408,0.535382,0.548871,869346594,-0.004600948843687447
2007-01-05,0.535382,0.538118,0.510877,0.514554,1355671120,-0.06252288789169047
2007-01-08,0.518185,0.528252,0.507432,0.518415,716498819,0.007503585629496712
2007-01-09,0.519085,0.522509,0.507632,0.508301,833032566,-0.01950946635417561
2007-01-10,0.50279,0.538118,0.495251,0.533382,1208455208,0.04934281065746471
2007-01-11,0.531985,0.537478,0.522509,0.531287,1008042869,-0.003927766591298676
